ÖüañLïx (7),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-9.5,0.08,0.18,13.4,-37.4
-8.4,0.32,0.38,18.8,-24.1
-7,1.01,0.49,21.9,-9.7
-6.4,1.88,0.4,22.3,5.2
-6.1,1.78,0.37,20,19.9
-5.9,0.32,0.3,15.2,33.6
-7,0.24,0.15,8.5,45.9
-7,0.04,0.03,0.2,57.1
-7.4,0,0,0,0
-7.7,0,0,0,0
-10.3,0,0,0,0
-13.2,0,0,0,0
-14,0,0,0,0
-14.1,0,0,0,0
-14.4,0,0,0,0
-14.3,0,0,0,0
-16.7,0,0,0,0
-17.2,0,0,0,0
-17.5,0,0,0,0
-15.2,0,0,0,0
-17.5,0,0,0,0
-15.3,0,0,0,0
-13.4,0,0,0,0
-12.2,0.15,0.09,6.2,-49.6
-10.6,0.14,0.21,13.5,-37.6
-7.6,0.92,0.42,18.9,-24.3
-6.8,1.78,0.41,22,-9.8
-6,2.12,0.37,22.5,5.1
-5.6,2.04,0.34,20.2,19.8
-5.1,1.67,0.29,15.4,33.5
-7.5,0.42,0.17,8.6,45.9
-6.7,0.01,0.02,0.4,57.1
-7.4,0,0,0,0
-8.1,0,0,0,0
-8.7,0,0,0,0
-8.3,0,0,0,0
-7.5,0,0,0,0
-8.6,0,0,0,0
-8.1,0,0,0,0
-7.7,0,0,0,0
-8.3,0,0,0,0
-7.4,0,0,0,0
-8,0,0,0,0
-7.9,0,0,0,0
-8.2,0,0,0,0
-7.5,0,0,0,0
-7.4,0,0,0,0
-8,0.13,0.09,6.2,-49.7
-7.2,0.09,0.19,13.5,-37.7
-5.5,0.35,0.39,19,-24.4
-4.7,0.12,0.35,22.2,-10
-3.5,0.26,0.44,22.6,5.1
-3,1.14,0.45,20.3,19.8
-2.8,0.94,0.34,15.6,33.5
-2.9,0.11,0.12,8.8,45.9
-3.2,0.01,0.02,0.5,57.1
-4.6,0,0,0,0
-4.5,0,0,0,0
-4,0,0,0,0
-4.4,0,0,0,0
-4.4,0,0,0,0
-4.5,0,0,0,0
-4.6,0,0,0,0
-4.3,0,0,0,0
-4.6,0,0,0,0
-4.1,0,0,0,0
-5,0,0,0,0
-4.9,0,0,0,0
-4.4,0,0,0,0
-4.3,0,0,0,0
-3.9,0,0,0,0
-4.1,0.06,0.07,6.3,-49.9
-4.1,0.06,0.16,13.6,-37.9
-3.8,0.12,0.3,19.1,-24.6
-4.2,0.54,0.5,22.3,-10.1
-3.3,1.09,0.51,22.8,5
-3.8,1.04,0.46,20.5,19.7
-4.5,0.59,0.34,15.7,33.5
-4.5,0.33,0.17,9,45.9
-5.6,0.01,0.02,0.7,57.1
-5.7,0,0,0,0
-10.4,0,0,0,0
-9.6,0,0,0,0
-12.6,0,0,0,0
-11.2,0,0,0,0
-9.3,0,0,0,0
-10.9,0,0,0,0
-10.4,0,0,0,0
-9.2,0,0,0,0
-8.8,0,0,0,0
-8.6,0,0,0,0
-11.1,0,0,0,0
-8.3,0,0,0,0
-7.8,0,0,0,0
-7.9,0,0,0,0
-8.1,0.15,0.09,6.4,-50.1
-6.8,0.19,0.23,13.7,-38
-5.6,1.5,0.39,19.2,-24.7
-4.8,1.91,0.4,22.4,-10.2
-5,0.84,0.52,22.9,4.9
-4.8,0.62,0.46,20.7,19.7
-4.7,1.28,0.33,15.9,33.5
-4.9,0.48,0.18,9.2,45.9
-5.3,0.04,0.03,0.9,57.2
-5.4,0,0,0,0
-5.2,0,0,0,0
-5.3,0,0,0,0
-5.4,0,0,0,0
-5.8,0,0,0,0
-6,0,0,0,0
-5.9,0,0,0,0
-5.8,0,0,0,0
-6.1,0,0,0,0
-6.3,0,0,0,0
-6.3,0,0,0,0
-6.6,0,0,0,0
-6.9,0,0,0,0
-6.9,0,0,0,0
-7.7,0,0,0,0
-7.4,0.43,0.12,6.4,-50.2
-7.7,1.03,0.29,13.8,-38.2
-7.1,1.74,0.36,19.4,-24.9
-7.1,1.87,0.41,22.6,-10.3
-7,1.24,0.5,23.1,4.8
-7.4,0.19,0.37,20.8,19.6
-7.5,0.06,0.2,16.1,33.4
-7.4,0.08,0.12,9.3,45.9
-7.6,0.01,0.02,1,57.2
-7.8,0,0,0,0
-8.8,0,0,0,0
-9.1,0,0,0,0
-11.9,0,0,0,0
-14.3,0,0,0,0
-13.4,0,0,0,0
-8.4,0,0,0,0
-8.4,0,0,0,0
-7.8,0,0,0,0
-8,0,0,0,0
-9.2,0,0,0,0
-7.8,0,0,0,0
-7.8,0,0,0,0
-8.6,0,0,0,0
-8.7,0,0,0,0
-9.5,0.13,0.09,6.5,-50.4
-9.3,0.11,0.2,13.9,-38.4
-8.2,1.44,0.4,19.5,-25
-7.4,1.48,0.47,22.7,-10.5
-7.4,1.28,0.5,23.3,4.7
-7.6,1.78,0.39,21,19.6
-7.6,0.43,0.34,16.3,33.4
-8.1,0.12,0.14,9.5,46
-8.2,0.04,0.03,1.2,57.2
-8.8,0,0,0,0
-9.6,0,0,0,0
-8.7,0,0,0,0
-8.2,0,0,0,0
-8,0,0,0,0
-7.8,0,0,0,0
-7.8,0,0,0,0
-9.1,0,0,0,0
-10.6,0,0,0,0
-11.2,0,0,0,0
-12.7,0,0,0,0
-11,0,0,0,0
-10.1,0,0,0,0
-9.6,0,0,0,0
-9.2,0,0,0,0
-8.9,0.08,0.08,6.6,-50.6
-8.6,0.08,0.18,14,-38.5
-7.3,0.39,0.41,19.6,-25.2
-5.8,0.41,0.49,22.9,-10.6
-5.2,0.22,0.44,23.4,4.6
-4.8,0.32,0.43,21.2,19.5
-5,0.07,0.21,16.5,33.4
-5.2,0.09,0.12,9.7,46
-5.9,0.04,0.03,1.4,57.3
-6.4,0,0,0,0
-6.1,0,0,0,0
-7.5,0,0,0,0
-7.1,0,0,0,0
-7.1,0,0,0,0
-6.8,0,0,0,0
-6.9,0,0,0,0
-6.7,0,0,0,0
-5.7,0,0,0,0
-5.8,0,0,0,0
-5.1,0,0,0,0
-5.4,0,0,0,0
-6.6,0,0,0,0
-6.1,0,0,0,0
-5.7,0,0,0,0
-4.4,0.07,0.08,6.7,-50.7
-4.5,0.06,0.17,14.2,-38.7
-4.3,0.05,0.23,19.8,-25.3
-2.7,0.03,0.26,23,-10.7
-2.7,0.03,0.26,23.6,4.5
-0.3,0.07,0.29,21.4,19.5
0.5,0.38,0.34,16.7,33.4
-2.2,0.05,0.11,9.9,46
-3.5,0.01,0.02,1.6,57.3
-0.8,0,0,0,0
-1.9,0,0,0,0
-1.4,0,0,0,0
-1.3,0,0,0,0
-2.3,0,0,0,0
-2.7,0,0,0,0
-4.3,0,0,0,0
-5.4,0,0,0,0
-6.6,0,0,0,0
-6.5,0,0,0,0
-6.9,0,0,0,0
-7,0,0,0,0
-7.3,0,0,0,0
-7.3,0,0,0,0
-7.3,0,0,0,0
-7.2,0.08,0.08,6.8,-50.9
-6.7,0.05,0.17,14.3,-38.9
-6.9,0.08,0.28,19.9,-25.4
-7,0.05,0.27,23.2,-10.8
-6.2,0.12,0.38,23.8,4.5
-6.3,0.11,0.34,21.6,19.5
-7.1,0.04,0.19,16.9,33.4
-7.5,0.04,0.1,10.1,46
-7.3,0.01,0.02,1.8,57.4
-7.7,0,0,0,0
-7.3,0,0,0,0
-7.1,0,0,0,0
-6.9,0,0,0,0
-6.6,0,0,0,0
-6.4,0,0,0,0
-6.1,0,0,0,0
-6.1,0,0,0,0
-5.9,0,0,0,0
-5.7,0,0,0,0
-6,0,0,0,0
-6.2,0,0,0,0
-6.7,0,0,0,0
-7.1,0,0,0,0
-7.3,0,0,0,0
-7.6,0.07,0.08,6.9,-51.1
-7,0.04,0.15,14.4,-39
-7.3,0.03,0.19,20.1,-25.6
-7.1,0.03,0.22,23.4,-10.9
-6.9,0.04,0.24,24,4.4
-7.3,0.04,0.23,21.8,19.4
-7.5,0.04,0.18,17.1,33.4
-7.9,0.07,0.12,10.3,46.1
-7.6,0.04,0.03,2,57.4
-7.4,0,0,0,0
-7.6,0,0,0,0
-7.7,0,0,0,0
-7.6,0,0,0,0
-7,0,0,0,0
-7,0,0,0,0
-7.1,0,0,0,0
-7.3,0,0,0,0
-7.4,0,0,0,0
-7.6,0,0,0,0
-7.3,0,0,0,0
-7.1,0,0,0,0
-7.2,0,0,0,0
-7,0,0,0,0
-7,0.01,0.01,0,0
-6.8,0.12,0.1,7,-51.3
-6.4,0.44,0.3,14.5,-39.2
-6.8,0.92,0.45,20.2,-25.7
-6.3,0.93,0.54,23.6,-11
-5.4,1.41,0.51,24.2,4.3
-6.2,0.69,0.5,22,19.4
-6.3,0.24,0.32,17.3,33.4
-6.4,0.11,0.15,10.5,46.1
-6.4,0.08,0.04,2.2,57.5
-6.6,0,0,0,0
-6.7,0,0,0,0
-6.9,0,0,0,0
-6.9,0,0,0,0
-6.6,0,0,0,0
-6.4,0,0,0,0
-6.8,0,0,0,0
-11,0,0,0,0
-10,0,0,0,0
-10.8,0,0,0,0
-10.7,0,0,0,0
-11.3,0,0,0,0
-10,0,0,0,0
-8.6,0,0,0,0
-9.8,0.01,0.01,0,0
-9.9,0.07,0.08,7.2,-51.5
-8.3,0.05,0.18,14.7,-39.4
-6.8,0.04,0.24,20.4,-25.9
-6.3,0.04,0.25,23.8,-11.1
-5.7,0.03,0.26,24.4,4.2
-5.7,0.05,0.26,22.2,19.4
-5.4,0.1,0.25,17.5,33.5
-5.6,0.07,0.14,10.7,46.2
-8,0.08,0.04,2.4,57.6
-8.4,0,0,0,0
-6.2,0,0,0,0
-7,0,0,0,0
-6.4,0,0,0,0
-6.4,0,0,0,0
-7,0,0,0,0
-7.6,0,0,0,0
-8.2,0,0,0,0
-7.8,0,0,0,0
-7.4,0,0,0,0
-7.9,0,0,0,0
-8.7,0,0,0,0
-9.5,0,0,0,0
-13.7,0,0,0,0
-16.1,0.01,0.01,0,0
-14.8,0.13,0.1,7.3,-51.6
-14,0.34,0.29,14.8,-39.5
-10.1,1.07,0.45,20.6,-26
-8.1,0.91,0.55,24,-11.3
-7.5,0.21,0.46,24.6,4.2
-5.7,1.65,0.44,22.5,19.4
-5.6,0.68,0.39,17.7,33.5
-6,0.09,0.14,11,46.2
-6.8,0.08,0.04,2.6,57.7
-6.4,0,0,0,0
-5.9,0,0,0,0
-5.3,0,0,0,0
-5.3,0,0,0,0
-5.2,0,0,0,0
-4.9,0,0,0,0
-4.9,0,0,0,0
-5,0,0,0,0
-4.9,0,0,0,0
-4.9,0,0,0,0
-5.1,0,0,0,0
-5.3,0,0,0,0
-5.1,0,0,0,0
-6.8,0,0,0,0
-5.1,0.01,0.01,0,0
-4.8,0.18,0.12,7.4,-51.8
-5.4,0.99,0.32,15,-39.7
-5.4,0.91,0.47,20.8,-26.2
-4,2.17,0.39,24.2,-11.4
-3.6,1.82,0.47,24.8,4.1
-4.1,1.77,0.43,22.7,19.3
-3.6,1.23,0.38,18,33.5
-4.3,1.02,0.23,11.2,46.3
-5,0.15,0.04,2.8,57.7
-5.2,0,0,0,0
-6.1,0,0,0,0
-5.3,0,0,0,0
-5.9,0,0,0,0
-5.9,0,0,0,0
-6.4,0,0,0,0
-6.9,0,0,0,0
-5.4,0,0,0,0
-6.1,0,0,0,0
-5.6,0,0,0,0
-5.7,0,0,0,0
-5.6,0,0,0,0
-5.9,0,0,0,0
-8.8,0,0,0,0
-11.6,0.01,0.01,0,0
-10.7,1.24,0.15,7.6,-52
-7,2.12,0.24,15.2,-39.9
-4,2.61,0.26,21,-26.3
-3.3,2.78,0.27,24.4,-11.5
-2.8,2.78,0.28,25.1,4.1
-2.4,2.69,0.27,22.9,19.3
-2.5,2.4,0.25,18.2,33.6
-2.8,1.79,0.2,11.4,46.4
-3.4,0.64,0.06,3,57.8
-4,0,0,0,0
-4,0,0,0,0
-3.9,0,0,0,0
-4,0,0,0,0
-4,0,0,0,0
-4.1,0,0,0,0
-4,0,0,0,0
-3.9,0,0,0,0
-4.1,0,0,0,0
-4.5,0,0,0,0
-4.8,0,0,0,0
-4.6,0,0,0,0
-4.8,0,0,0,0
-4.6,0,0,0,0
-4.7,0.01,0.01,0,0
-4.5,0.08,0.09,7.7,-52.2
-3.9,0.06,0.17,15.3,-40
-3,0.05,0.23,21.2,-26.5
-2.5,0.04,0.27,24.6,-11.6
-1.8,0.04,0.28,25.3,4
-1.6,0.05,0.25,23.2,19.3
-1.4,0.04,0.21,18.4,33.6
-1.5,0.05,0.13,11.6,46.4
-1.2,0.06,0.04,3.3,57.9
-1.2,0,0,0,0
-1.5,0,0,0,0
-1.4,0,0,0,0
-1.4,0,0,0,0
-1.4,0,0,0,0
-1.2,0,0,0,0
-1.1,0,0,0,0
-1.2,0,0,0,0
-1.3,0,0,0,0
-1.5,0,0,0,0
-1.6,0,0,0,0
-1.1,0,0,0,0
-1.1,0,0,0,0
-1.3,0,0,0,0
-1.4,0.01,0.01,0,0
-1.2,0.07,0.09,7.9,-52.4
-1,0.05,0.18,15.5,-40.2
-0.7,0.05,0.23,21.4,-26.6
-0.6,0.03,0.28,24.8,-11.7
-0.6,0.04,0.28,25.5,4
-0.7,0.03,0.27,23.4,19.3
-1,0.05,0.2,18.7,33.6
-1.5,0.06,0.14,11.9,46.5
-1.6,0.06,0.04,3.5,58
-1.7,0,0,0,0
-1.9,0,0,0,0
-1.9,0,0,0,0
-1.8,0,0,0,0
-1.8,0,0,0,0
-2.2,0,0,0,0
-1.8,0,0,0,0
-2.3,0,0,0,0
-1.8,0,0,0,0
-2.2,0,0,0,0
-3,0,0,0,0
-2.8,0,0,0,0
-3.7,0,0,0,0
-3.4,0,0,0,0
-3.3,0.01,0.01,0,0
-2,0.1,0.11,8,-52.6
-1.4,0.08,0.21,15.7,-40.4
-1.1,0.07,0.28,21.6,-26.8
-0.6,0.15,0.44,25.1,-11.8
-0.5,1.3,0.56,25.8,3.9
-0.7,1.25,0.52,23.7,19.3
-0.9,0.07,0.25,18.9,33.7
-1.1,0.08,0.16,12.1,46.6
-1.5,0.08,0.04,3.7,58.2
-1.7,0,0,0,0
-2.2,0,0,0,0
-2.6,0,0,0,0
-2.6,0,0,0,0
-2.5,0,0,0,0
-2.5,0,0,0,0
-3,0,0,0,0
-4.2,0,0,0,0
-4.9,0,0,0,0
-4.7,0,0,0,0
-4.5,0,0,0,0
-2.7,0,0,0,0
-1.9,0,0,0,0
-1.8,0,0,0,0
-1.6,0.01,0.01,0,0
-1.6,0.09,0.11,8.2,-52.8
-1.4,0.09,0.22,15.9,-40.6
-1.3,0.17,0.39,21.8,-26.9
-1.5,0.05,0.34,25.3,-11.9
-1.9,0.06,0.34,26,3.9
-2.4,1.35,0.51,23.9,19.4
-2.4,1.18,0.41,19.2,33.8
-2.4,0.14,0.19,12.3,46.7
-2.9,0.31,0.07,3.9,58.3
-3.4,0,0,0,0
-3.9,0,0,0,0
-4.1,0,0,0,0
-4.2,0,0,0,0
-4.4,0,0,0,0
-4.4,0,0,0,0
-4.6,0,0,0,0
-4.1,0,0,0,0
-4.3,0,0,0,0
-4.8,0,0,0,0
-5,0,0,0,0
-5.3,0,0,0,0
-5.2,0,0,0,0
-5.2,0,0,0,0
-5.2,0.01,0.02,0,0
-4.6,0.16,0.13,8.4,-53
-4.3,0.79,0.35,16.1,-40.7
-3.6,1.67,0.43,22,-27
-3.4,0.27,0.51,25.5,-12
-3.1,1.49,0.55,26.3,3.8
-3.2,2.13,0.4,24.2,19.4
-3,1.89,0.34,19.4,33.8
-3.4,1.21,0.26,12.6,46.8
-4.3,0.69,0.08,4.2,58.4
-4.8,0,0,0,0
-5,0,0,0,0
-5.3,0,0,0,0
-5.2,0,0,0,0
-5.5,0,0,0,0
-5.7,0,0,0,0
-6.1,0,0,0,0
-6.5,0,0,0,0
-6.8,0,0,0,0
-6.3,0,0,0,0
-7.4,0,0,0,0
-11.3,0,0,0,0
-9.7,0,0,0,0
-13.6,0,0,0,0
-8.3,0.01,0.02,0,0
-7.6,1.06,0.17,8.5,-53.2
-7,1.89,0.28,16.3,-40.9
-5.6,2.25,0.34,22.2,-27.2
-4.8,1.01,0.59,25.8,-12.1
-5.5,0.59,0.61,26.6,3.8
-5,0.4,0.53,24.4,19.4
-5.3,0.45,0.42,19.7,33.9
-5.5,1.27,0.26,12.8,46.9
-6.8,1.1,0.09,4.4,58.5
-8.3,0,0,0,0
-12.2,0,0,0,0
-14.3,0,0,0,0
-16.5,0,0,0,0
-14.6,0,0,0,0
-15.5,0,0,0,0
-17.2,0,0,0,0
-17.9,0,0,0,0
-20,0,0,0,0
-17.9,0,0,0,0
-20.1,0,0,0,0
-21.2,0,0,0,0
-22.3,0,0,0,0
-22.4,0,0,0,0
-20.9,0.01,0.02,0,0
-20.6,1.92,0.15,8.7,-53.4
-19.2,2.69,0.19,16.5,-41.1
-14.8,3.12,0.19,22.5,-27.3
-10.3,3.28,0.19,26,-12.2
-8.7,3.34,0.18,26.8,3.7
-9.5,3.24,0.18,24.7,19.4
-8.2,2.98,0.18,19.9,34
-8.1,2.29,0.18,13.1,47
-8.8,1.47,0.09,4.6,58.7
-10.1,0,0,0,0
-12.2,0,0,0,0
-12,0,0,0,0
-12.4,0,0,0,0
-15.1,0,0,0,0
-13.7,0,0,0,0
-14.6,0,0,0,0
-17.4,0,0,0,0
-14.3,0,0,0,0
-14.4,0,0,0,0
-14.7,0,0,0,0
-14,0,0,0,0
-15.8,0,0,0,0
-18.9,0,0,0,0
-12.2,0.04,0.03,0,0
-12.6,1.93,0.15,8.9,-53.5
-10.8,2.67,0.19,16.7,-41.3
-8.9,3.16,0.18,22.7,-27.5
-7.5,3.29,0.19,26.3,-12.3
-6.8,3.32,0.19,27.1,3.7
-6.7,3.21,0.19,25,19.4
-6.8,3,0.18,20.2,34
-7.1,2.26,0.19,13.3,47.1
-7.5,1.58,0.1,4.9,58.8
-10.2,0,0,0,0
-14.3,0,0,0,0
-15,0,0,0,0
-16,0,0,0,0
-18.9,0,0,0,0
-18,0,0,0,0
-17.9,0,0,0,0
-17.3,0,0,0,0
-21.4,0,0,0,0
-21.1,0,0,0,0
-19.6,0,0,0,0
-19.2,0,0,0,0
-17.6,0,0,0,0
-17.4,0,0,0,0
-15.9,0.01,0.02,0,-64.8
-15.7,1.28,0.18,9.1,-53.7
-13.3,1.88,0.29,16.9,-41.4
-9.2,2.21,0.36,23,-27.6
-5.2,2.32,0.4,26.6,-12.4
-3.4,2.36,0.4,27.4,3.7
-2.6,1.56,0.51,25.2,19.5
-3.4,0.11,0.32,20.5,34.1
-4.3,0.12,0.2,13.6,47.2
-3.9,0.12,0.07,5.1,58.9
-2.8,0,0,0,0
-3,0,0,0,0
-4.5,0,0,0,0
-3.6,0,0,0,0
-4.5,0,0,0,0
-4.3,0,0,0,0
-5,0,0,0,0
-5,0,0,0,0
-5.4,0,0,0,0
-5,0,0,0,0
-4.4,0,0,0,0
-4.4,0,0,0,0
-4.5,0,0,0,0
-4,0,0,0,0
-4,0.01,0.02,0.2,-65
-4.1,0.06,0.11,9.3,-53.9
-4.2,0.07,0.22,17.2,-41.6
-4.1,0.06,0.31,23.2,-27.7
-4,0.06,0.36,26.8,-12.4
-3.9,0.07,0.37,27.7,3.7
-3.6,0.06,0.34,25.5,19.5
-3.8,0.06,0.27,20.7,34.2
-4.3,0.07,0.17,13.8,47.4
-5.1,0.08,0.06,5.3,59.1
-5.8,0,0,0,0
-6.9,0,0,0,0
-7.8,0,0,0,0
-8.3,0,0,0,0
-12.5,0,0,0,0
-9.5,0,0,0,0
-11.2,0,0,0,0
-9.6,0,0,0,0
-8.8,0,0,0,0
-9.2,0,0,0,0
-13.5,0,0,0,0
-15.1,0,0,0,0
-17.6,0,0,0,0
-15.3,0,0,0,0
-16.6,0.08,0.04,0.4,-65.3
-16.1,1.37,0.18,9.5,-54.1
-13.7,2.67,0.2,17.4,-41.8
-7.5,3.13,0.19,23.5,-27.9
-6.7,3.27,0.2,27.1,-12.5
-6.3,3.27,0.21,27.9,3.6
-6,3.21,0.2,25.8,19.6
-5.8,2.96,0.2,21,34.3
-6.2,2.34,0.19,14.1,47.5
-6.5,1.33,0.11,5.6,59.3
-8.5,0,0,0,0
-11.8,0,0,0,0
-12.9,0,0,0,0
-14.7,0,0,0,0
-14.2,0,0,0,0
-15,0,0,0,0
-16.8,0,0,0,0
-17.6,0,0,0,0
-18.2,0,0,0,0
-16.7,0,0,0,0
-17.1,0,0,0,0
-16,0,0,0,0
-15.6,0,0,0,0
-15.9,0,0,0,0
-14.2,0.04,0.03,0.6,-65.5
-14.5,0.87,0.2,9.8,-54.3
-11.8,2.53,0.22,17.6,-42
-10.1,2.96,0.23,23.7,-28
-7,2.66,0.34,27.4,-12.6
-5,2.25,0.45,28.2,3.6
-5.7,3.05,0.24,26.1,19.6
-4.9,2.83,0.22,21.3,34.4
-5.3,0.9,0.31,14.3,47.6
-6,0.34,0.11,5.8,59.4
-7.2,0,0,0,0
-6.4,0,0,0,0
-6.9,0,0,0,0
-6.4,0,0,0,0
-6.8,0,0,0,0
-6.9,0,0,0,0
-6.8,0,0,0,0
-7.2,0,0,0,0
-7.3,0,0,0,0
-6.9,0,0,0,0
-6.9,0,0,0,0
-6.9,0,0,0,0
-8.2,0,0,0,0
-6.8,0,0,0,0
-6.6,0.01,0.02,0.8,-65.7
-6.7,0.09,0.13,10,-54.5
-6,0.09,0.25,17.9,-42.1
-4.3,0.09,0.35,24,-28.2
-3.3,0.09,0.41,27.7,-12.7
-3,0.09,0.43,28.5,3.6
-3.3,1.03,0.6,26.4,19.7
-2.9,0.31,0.44,21.6,34.5
-3,0.23,0.26,14.6,47.8
-3,0.11,0.08,6.1,59.6
-3.5,0,0,0,0
-5.1,0,0,0,0
-5.7,0,0,0,0
-5.4,0,0,0,0
-5.3,0,0,0,0
-5.9,0,0,0,0
-5.4,0,0,0,0
-5.9,0,0,0,0
-6,0,0,0,0
-6.1,0,0,0,0
-6.9,0,0,0,0
-9.5,0,0,0,0
-7.6,0,0,0,0
-8.4,0,0,0,0
-9.7,0.13,0.04,1,-65.9
-12.4,1.54,0.19,10.2,-54.7
-7.8,2.73,0.2,18.1,-42.3
-6,3.06,0.21,24.3,-28.3
-5.7,3.23,0.22,28,-12.8
-4.9,3.23,0.22,28.8,3.6
-5.1,3.17,0.22,26.7,19.7
-4.8,2.97,0.21,21.8,34.6
-5.2,2.39,0.2,14.9,47.9
-5.8,1.25,0.12,6.3,59.8
-7.2,0,0,0,0
-9,0,0,0,0
-12.4,0,0,0,0
-11.7,0,0,0,0
-12.2,0,0,0,0
-16.2,0,0,0,0
-14.8,0,0,0,0
-17.2,0,0,0,0
