áYîgè∆ä‘ (842),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
17.8,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.9,0.40,0.10,5.5,-62.3
18.3,0.49,0.37,17.2,-54.8
18.6,0.85,0.65,27.7,-45.0
20.3,1.80,0.72,36.2,-32.1
20.4,1.82,0.83,41.8,-15.8
21.0,1.82,0.86,43.4,3.0
19.7,0.31,0.88,40.5,21.2
19.3,0.46,0.78,33.8,36.5
19.8,1.07,0.56,24.5,48.3
19.1,1.08,0.29,13.6,57.3
18.3,0.15,0.04,1.6,64.4
18.4,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.6,0.00,0.00,0.0,0.0
19.0,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
18.8,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.8,0.41,0.10,5.4,-62.5
20.9,1.48,0.34,17.2,-54.9
22.1,1.88,0.52,27.7,-45.1
22.6,2.03,0.66,36.3,-32.3
22.4,2.05,0.76,41.9,-15.9
22.9,1.36,0.98,43.5,2.8
23.8,2.05,0.73,40.6,21.2
23.5,2.01,0.62,34.0,36.5
22.9,1.84,0.46,24.7,48.3
21.5,0.27,0.25,13.8,57.4
20.9,0.23,0.05,1.8,64.4
20.5,0.00,0.00,0.0,0.0
20.4,0.00,0.00,0.0,0.0
19.4,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
19.4,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.8,0.00,0.00,0.0,0.0
18.6,0.14,0.08,5.4,-62.7
19.1,0.17,0.29,17.2,-55.1
19.1,0.57,0.64,27.7,-45.3
19.1,0.26,0.76,36.3,-32.5
19.4,0.75,1.02,42.0,-16.1
19.8,1.42,0.97,43.6,2.7
20.5,1.43,0.91,40.8,21.1
19.9,1.16,0.79,34.1,36.5
18.8,0.23,0.48,24.9,48.4
18.6,0.12,0.21,13.9,57.4
18.2,0.15,0.04,1.9,64.5
18.2,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.6,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
19.1,0.14,0.08,5.4,-62.8
18.1,0.10,0.24,17.2,-55.3
18.9,0.25,0.55,27.7,-45.5
21.2,1.02,0.86,36.4,-32.7
21.9,1.25,0.97,42.1,-16.3
22.1,0.38,0.98,43.8,2.6
20.3,0.21,0.82,40.9,21.0
20.4,0.06,0.47,34.3,36.5
20.7,0.74,0.58,25.0,48.4
19.5,0.13,0.21,14.1,57.5
19.0,0.01,0.02,2.1,64.6
18.0,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
18.6,0.00,0.00,0.0,0.0
19.0,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.5,0.00,0.00,0.0,0.0
17.0,0.10,0.07,5.4,-63.0
16.9,0.08,0.24,17.2,-55.5
16.7,0.16,0.49,27.8,-45.7
16.5,0.29,0.77,36.5,-32.9
16.7,0.93,1.02,42.2,-16.5
16.8,1.15,1.03,43.9,2.5
16.6,0.48,0.96,41.1,21.0
16.4,0.09,0.54,34.5,36.5
16.4,0.07,0.34,25.2,48.5
16.0,0.09,0.20,14.2,57.6
16.1,0.08,0.04,2.2,64.7
16.5,0.00,0.00,0.0,0.0
16.6,0.00,0.00,0.0,0.0
16.8,0.00,0.00,0.0,0.0
17.0,0.00,0.00,0.0,0.0
17.3,0.00,0.00,0.0,0.0
17.3,0.00,0.00,0.0,0.0
17.4,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
17.7,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
17.1,0.13,0.08,5.4,-63.2
17.8,0.29,0.33,17.2,-55.6
18.0,0.20,0.52,27.8,-45.9
19.1,0.58,0.86,36.5,-33.1
19.1,0.55,1.00,42.3,-16.6
19.3,0.87,1.06,44.1,2.4
19.3,0.89,1.00,41.3,20.9
18.9,0.90,0.83,34.7,36.5
18.6,0.08,0.36,25.4,48.5
18.9,0.26,0.27,14.4,57.6
18.3,0.15,0.04,2.4,64.8
18.5,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
17.7,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.2,0.00,0.00,0.0,0.0
17.0,0.00,0.00,0.0,0.0
16.9,0.05,0.06,5.4,-63.4
16.9,0.06,0.19,17.2,-55.8
17.2,0.04,0.31,27.9,-46.1
17.4,0.02,0.33,36.6,-33.3
17.2,0.04,0.37,42.5,-16.8
17.2,0.00,0.40,44.2,2.2
17.2,0.00,0.38,41.5,20.9
16.8,0.04,0.38,34.8,36.5
16.8,0.04,0.28,25.5,48.6
16.8,0.06,0.17,14.6,57.7
16.7,0.08,0.04,2.5,64.9
16.7,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
16.1,0.00,0.00,0.0,0.0
16.1,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
17.0,0.14,0.08,5.4,-63.6
17.1,0.09,0.24,17.2,-56.0
17.5,0.17,0.49,27.9,-46.3
17.5,0.19,0.72,36.7,-33.5
17.7,1.01,1.02,42.6,-17.0
18.2,1.23,1.03,44.4,2.1
18.1,1.02,0.99,41.6,20.9
17.5,0.22,0.70,35.0,36.6
16.6,0.07,0.36,25.7,48.6
16.4,0.09,0.21,14.7,57.8
16.2,0.15,0.04,2.7,65.0
16.0,0.00,0.00,0.0,0.0
16.0,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
15.4,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
14.3,0.00,0.00,0.0,0.0
14.1,0.42,0.10,5.4,-63.7
14.5,1.52,0.34,17.2,-56.2
15.1,2.13,0.47,28.0,-46.5
15.5,2.28,0.59,36.8,-33.7
15.8,2.33,0.68,42.7,-17.2
15.8,2.31,0.72,44.6,2.0
16.0,2.30,0.67,41.8,20.8
15.2,2.25,0.57,35.2,36.6
15.5,2.09,0.44,25.9,48.7
14.8,0.52,0.32,14.9,57.9
14.4,0.34,0.05,2.8,65.1
14.2,0.00,0.00,0.0,0.0
14.3,0.00,0.00,0.0,0.0
14.4,0.00,0.00,0.0,0.0
14.4,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
15.1,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
15.3,0.00,0.00,0.0,0.0
15.5,0.00,0.00,0.0,0.0
15.7,0.23,0.09,5.4,-63.9
16.4,0.91,0.38,17.3,-56.4
17.8,2.09,0.48,28.0,-46.7
18.4,2.23,0.61,36.9,-33.9
19.3,2.28,0.70,42.9,-17.4
19.0,2.29,0.73,44.8,1.9
19.1,1.85,0.82,42.0,20.8
19.4,2.22,0.58,35.4,36.6
19.4,2.05,0.45,26.1,48.8
18.7,1.22,0.31,15.1,58.0
17.3,1.04,0.06,3.0,65.2
15.9,0.00,0.00,0.0,0.0
16.1,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
17.4,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.2,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.4,0.18,0.08,5.4,-64.1
19.4,0.20,0.31,17.3,-56.6
19.5,0.10,0.43,28.1,-46.9
21.5,1.58,0.79,37.0,-34.1
22.0,1.30,0.98,43.0,-17.5
20.9,1.05,1.07,44.9,1.8
21.3,1.07,1.00,42.2,20.8
20.9,1.57,0.75,35.6,36.7
21.3,1.46,0.56,26.3,48.9
20.5,0.36,0.30,15.2,58.1
20.1,0.19,0.05,3.2,65.3
19.6,0.00,0.00,0.0,0.0
19.9,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
19.0,0.00,0.00,0.0,0.0
19.9,0.00,0.00,0.0,0.0
20.0,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
20.0,0.00,0.00,0.0,0.0
20.0,0.00,0.00,0.0,0.0
19.8,0.00,0.00,0.0,0.0
20.0,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
20.2,0.13,0.08,5.4,-64.4
20.3,0.11,0.26,17.4,-56.9
20.2,0.09,0.41,28.2,-47.2
20.7,0.44,0.85,37.2,-34.3
21.8,1.33,0.98,43.2,-17.7
22.2,1.33,1.03,45.1,1.7
22.5,0.55,1.01,42.4,20.8
22.1,0.31,0.77,35.8,36.8
21.9,0.42,0.58,26.5,49.0
21.6,0.40,0.31,15.4,58.3
21.0,0.27,0.05,3.3,65.5
20.8,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.5,0.00,0.00,0.0,0.0
20.5,0.00,0.00,0.0,0.0
20.5,0.00,0.00,0.0,0.0
20.4,0.00,0.00,0.0,0.0
19.9,0.00,0.00,0.0,0.0
19.4,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
17.4,0.02,0.04,5.5,-64.6
17.3,0.01,0.12,17.4,-57.1
16.9,0.01,0.20,28.3,-47.4
17.2,0.04,0.35,37.3,-34.5
17.6,0.08,0.58,43.4,-17.9
18.2,0.13,0.80,45.3,1.6
18.9,0.14,0.75,42.7,20.8
20.1,0.44,0.82,36.0,36.8
19.5,0.05,0.33,26.6,49.1
19.4,0.06,0.19,15.6,58.4
18.8,0.11,0.04,3.5,65.6
19.0,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.5,0.22,0.09,5.5,-64.8
19.0,0.54,0.38,17.5,-57.3
19.4,1.12,0.65,28.4,-47.6
19.9,2.19,0.63,37.4,-34.8
21.2,2.22,0.73,43.5,-18.1
22.1,2.22,0.76,45.5,1.5
22.1,2.22,0.72,42.9,20.8
22.0,2.18,0.61,36.2,36.9
21.8,2.02,0.47,26.8,49.2
21.0,1.52,0.31,15.8,58.5
19.8,1.30,0.07,3.6,65.8
19.6,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
17.5,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
18.6,0.00,0.00,0.0,0.0
18.7,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
18.3,1.04,0.11,5.5,-65.0
20.0,1.91,0.30,17.5,-57.5
20.8,2.40,0.42,28.4,-47.8
21.2,2.57,0.52,37.5,-35.0
21.4,2.63,0.58,43.7,-18.3
22.1,2.61,0.62,45.8,1.4
21.5,2.59,0.59,43.1,20.8
21.5,2.56,0.50,36.4,37.0
21.1,2.39,0.40,27.0,49.3
20.4,1.82,0.28,15.9,58.7
19.1,1.35,0.07,3.8,65.9
18.5,0.00,0.00,0.0,0.0
18.3,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.7,0.00,0.00,0.0,0.0
17.1,0.00,0.00,0.0,0.0
17.4,0.00,0.00,0.0,0.0
17.1,0.92,0.11,5.6,-65.2
19.8,1.74,0.32,17.6,-57.7
21.1,2.19,0.46,28.6,-48.1
21.5,2.35,0.58,37.7,-35.2
21.9,2.38,0.68,43.9,-18.5
22.2,2.38,0.71,46.0,1.3
22.1,2.38,0.67,43.3,20.8
22.2,2.31,0.58,36.7,37.1
21.7,2.18,0.44,27.2,49.5
20.8,0.97,0.35,16.1,58.8
20.2,0.65,0.07,4.0,66.1
19.9,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
19.1,0.00,0.00,0.0,0.0
19.0,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.8,0.06,0.06,5.6,-65.5
20.4,0.05,0.21,17.7,-58.0
21.2,0.14,0.50,28.7,-48.3
22.1,0.18,0.71,37.8,-35.4
22.0,0.07,0.57,44.1,-18.6
22.2,0.03,0.51,46.2,1.2
21.9,0.04,0.48,43.6,20.8
22.2,0.04,0.42,36.9,37.2
22.1,0.04,0.32,27.4,49.6
22.0,0.05,0.20,16.3,59.0
21.5,0.10,0.05,4.1,66.2
20.6,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
21.4,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
20.8,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.6,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.8,0.13,0.08,5.7,-65.7
21.4,0.20,0.31,17.8,-58.2
22.5,0.59,0.67,28.8,-48.5
22.5,0.46,0.88,38.0,-35.7
22.7,0.62,1.06,44.3,-18.8
24.3,1.17,1.09,46.4,1.1
23.6,0.62,1.05,43.8,20.9
22.6,0.05,0.51,37.1,37.3
21.2,0.07,0.39,27.6,49.7
20.8,0.09,0.23,16.5,59.1
20.7,0.14,0.06,4.3,66.4
20.4,0.00,0.00,0.0,0.0
20.6,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.8,0.00,0.00,0.0,0.0
20.9,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.6,0.00,0.00,0.0,0.0
20.7,0.00,0.00,0.0,0.0
20.3,0.00,0.00,0.0,0.0
20.3,0.00,0.00,0.0,0.0
20.6,0.00,0.00,0.0,0.0
20.4,0.00,0.00,0.0,0.0
20.3,0.12,0.08,5.7,-65.9
21.6,0.10,0.25,17.8,-58.5
21.7,0.06,0.40,28.9,-48.8
22.1,0.03,0.48,38.2,-35.9
18.9,0.01,0.46,44.5,-19.0
20.0,0.75,1.13,46.7,1.1
21.6,1.15,1.03,44.0,20.9
22.4,0.78,0.90,37.3,37.4
21.8,0.90,0.65,27.8,49.9
20.7,0.10,0.23,16.7,59.3
19.3,0.12,0.06,4.4,66.6
18.9,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
17.4,0.00,0.00,0.0,0.0
17.1,0.00,0.00,0.0,0.0
16.8,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
15.7,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
15.6,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
14.9,0.00,0.00,0.0,0.0
14.7,0.09,0.07,5.8,-66.2
15.3,0.06,0.21,17.9,-58.7
15.7,0.03,0.33,29.0,-49.0
16.5,0.23,0.77,38.3,-36.1
16.2,0.04,0.47,44.7,-19.2
16.3,0.06,0.47,46.9,1.0
16.1,0.06,0.46,44.3,20.9
16.2,0.05,0.41,37.5,37.5
15.5,0.05,0.32,28.0,50.1
15.9,0.05,0.20,16.8,59.5
16.5,0.07,0.05,4.6,66.8
16.4,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.0,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
16.5,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.8,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
17.3,0.06,0.06,5.9,-66.4
17.8,0.05,0.20,18.0,-58.9
18.4,0.03,0.32,29.1,-49.3
18.7,0.03,0.41,38.5,-36.4
19.1,0.02,0.48,44.9,-19.4
17.9,0.04,0.48,47.2,0.9
17.3,0.07,0.55,44.5,21.0
17.5,0.02,0.42,37.8,37.6
17.0,0.04,0.31,28.2,50.2
17.4,0.04,0.20,17.0,59.7
17.9,0.07,0.05,4.8,67.0
18.3,0.00,0.00,0.0,0.0
19.0,0.00,0.00,0.0,0.0
18.0,0.00,0.00,0.0,0.0
18.1,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
18.5,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.8,0.00,0.00,0.0,0.0
17.6,0.00,0.00,0.0,0.0
18.2,0.00,0.00,0.0,0.0
18.2,0.02,0.04,5.9,-66.7
18.1,0.01,0.13,18.1,-59.2
18.1,0.03,0.27,29.3,-49.5
18.8,0.07,0.52,38.7,-36.6
19.8,0.05,0.48,45.2,-19.5
19.4,0.00,0.54,47.4,0.8
19.6,0.05,0.47,44.8,21.1
20.4,0.04,0.42,38.0,37.8
19.7,0.05,0.33,28.5,50.4
20.3,0.14,0.28,17.2,59.9
19.5,0.13,0.07,4.9,67.2
19.2,0.00,0.00,0.0,0.0
19.4,0.00,0.00,0.0,0.0
19.2,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
19.6,0.00,0.00,0.0,0.0
19.7,0.00,0.00,0.0,0.0
19.9,0.00,0.00,0.0,0.0
20.1,0.00,0.00,0.0,0.0
19.4,0.00,0.00,0.0,0.0
19.3,0.00,0.00,0.0,0.0
18.9,0.00,0.00,0.0,0.0
18.4,0.00,0.00,0.0,0.0
18.4,0.08,0.07,6.0,-66.9
17.9,0.08,0.25,18.2,-59.4
18.4,0.03,0.35,29.4,-49.8
18.4,0.05,0.42,38.9,-36.8
18.9,0.23,0.91,45.4,-19.7
18.8,0.05,0.49,47.7,0.8
18.7,0.04,0.48,45.1,21.1
18.0,0.03,0.43,38.3,37.9
17.0,0.03,0.33,28.7,50.6
17.2,0.05,0.20,17.4,60.1
17.3,0.09,0.06,5.1,67.4
17.0,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.0,0.00,0.00,0.0,0.0
16.3,0.00,0.00,0.0,0.0
16.4,0.00,0.00,0.0,0.0
16.8,0.00,0.00,0.0,0.0
17.1,0.00,0.00,0.0,0.0
16.7,0.00,0.00,0.0,0.0
16.6,0.00,0.00,0.0,0.0
