áXâÆãvìá (819),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
16.3,0.05,0.06,5.2,60.2
16.1,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.8,0.00,0.00,0.0,0.0
15.1,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
15.2,0.00,0.00,0.0,0.0
14.0,0.00,0.00,0.0,0.0
13.9,0.00,0.00,0.0,0.0
14.1,0.00,0.00,0.0,0.0
13.8,0.00,0.00,0.0,0.0
13.3,0.00,0.00,0.0,0.0
12.6,0.00,0.00,0.0,0.0
12.3,0.00,0.00,0.0,0.0
12.4,0.00,0.00,0.0,0.0
12.6,0.01,0.05,7.7,-58.5
13.6,0.02,0.17,18.1,-49.2
14.0,0.02,0.24,27.0,-37.6
13.3,0.03,0.30,33.6,-23.4
12.8,0.00,0.34,37.0,-6.9
11.8,0.00,0.26,36.6,10.4
11.0,0.02,0.23,32.5,26.5
10.2,0.03,0.23,25.4,40.2
9.7,0.03,0.15,16.1,51.2
10.4,0.01,0.04,5.4,60.2
9.3,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
8.3,0.14,0.11,7.7,-58.7
8.5,0.61,0.40,18.1,-49.3
9.8,1.56,0.56,27.1,-37.8
9.8,1.65,0.70,33.7,-23.6
9.6,1.67,0.77,37.2,-7.1
10.3,1.67,0.76,36.8,10.3
9.4,0.12,0.56,32.7,26.5
9.0,0.10,0.38,25.5,40.2
8.8,0.11,0.24,16.3,51.2
8.7,0.12,0.08,5.6,60.3
8.7,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.3,0.17,0.12,7.7,-58.9
8.6,0.11,0.28,18.2,-49.5
9.0,0.30,0.56,27.1,-38.0
9.9,1.41,0.74,33.8,-23.8
9.9,1.43,0.82,37.3,-7.2
7.7,1.44,0.81,37.0,10.2
8.5,1.71,0.66,32.9,26.5
9.6,0.86,0.60,25.7,40.2
9.0,0.19,0.29,16.4,51.3
8.6,0.15,0.08,5.7,60.3
8.4,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.4,0.35,0.14,7.7,-59.0
8.7,1.18,0.39,18.2,-49.7
9.6,1.09,0.62,27.2,-38.2
9.7,1.74,0.68,33.9,-24.0
10.8,1.76,0.75,37.4,-7.4
10.6,1.45,0.81,37.1,10.2
10.1,0.09,0.49,33.0,26.4
10.1,0.13,0.44,25.9,40.2
10.0,0.12,0.26,16.6,51.3
9.4,0.15,0.08,5.9,60.4
9.1,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
8.3,0.01,0.05,7.7,-59.2
7.9,0.01,0.13,18.3,-49.9
8.2,0.01,0.19,27.3,-38.3
8.4,0.02,0.24,34.0,-24.1
8.6,0.04,0.32,37.6,-7.5
8.4,0.03,0.40,37.3,10.1
8.3,0.02,0.37,33.2,26.4
8.6,0.05,0.29,26.1,40.2
8.4,0.05,0.19,16.8,51.4
8.4,0.08,0.07,6.1,60.5
9.0,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.5,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
9.2,0.07,0.09,7.7,-59.4
9.4,0.08,0.24,18.3,-50.1
10.3,0.03,0.31,27.4,-38.5
8.6,0.02,0.38,34.2,-24.3
9.5,0.02,0.42,37.7,-7.6
10.0,0.02,0.41,37.5,10.0
10.2,0.02,0.38,33.4,26.4
10.8,0.04,0.29,26.3,40.2
8.7,0.05,0.20,17.0,51.4
10.6,0.05,0.06,6.2,60.6
8.6,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
8.7,0.22,0.13,7.8,-59.6
9.3,0.14,0.30,18.4,-50.3
10.1,1.17,0.62,27.5,-38.7
10.3,2.11,0.59,34.3,-24.5
10.4,2.15,0.65,37.9,-7.8
10.7,2.14,0.65,37.6,9.9
11.2,2.08,0.59,33.6,26.4
11.4,1.97,0.47,26.5,40.3
11.0,1.04,0.37,17.1,51.5
10.0,0.26,0.11,6.4,60.6
9.0,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
9.4,0.16,0.12,7.8,-59.8
10.5,0.64,0.41,18.4,-50.5
11.4,1.75,0.54,27.6,-38.9
12.1,1.85,0.66,34.4,-24.7
12.1,1.55,0.82,38.1,-7.9
12.1,0.32,0.82,37.8,9.9
12.2,0.95,0.80,33.8,26.4
12.9,0.94,0.62,26.6,40.3
12.3,0.73,0.38,17.3,51.6
12.1,0.17,0.10,6.6,60.7
11.2,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
11.8,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.2,0.11,0.11,7.9,-60.0
12.3,0.25,0.35,18.5,-50.7
12.9,0.09,0.43,27.7,-39.1
13.1,0.28,0.72,34.6,-24.8
14.0,0.33,0.84,38.2,-8.0
13.2,0.26,0.78,38.0,9.8
13.3,0.13,0.58,34.0,26.4
13.7,0.06,0.35,26.8,40.4
13.6,0.16,0.29,17.5,51.7
12.9,0.10,0.09,6.7,60.8
12.7,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
10.5,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
13.3,0.08,0.10,7.9,-60.2
15.1,0.07,0.25,18.6,-50.9
15.8,0.08,0.38,27.8,-39.3
16.4,0.07,0.49,34.7,-25.0
15.7,0.04,0.35,38.4,-8.2
15.5,0.00,0.37,38.2,9.7
16.5,0.20,0.66,34.2,26.4
16.9,0.24,0.53,27.0,40.4
17.0,0.05,0.21,17.7,51.8
17.1,0.08,0.08,6.9,61.0
16.3,0.00,0.00,0.0,0.0
16.0,0.00,0.00,0.0,0.0
15.6,0.00,0.00,0.0,0.0
14.8,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
16.9,0.00,0.00,0.0,0.0
16.6,0.00,0.00,0.0,0.0
16.2,0.00,0.00,0.0,0.0
17.5,0.00,0.00,0.0,0.0
17.7,0.00,0.00,0.0,0.0
17.9,0.00,0.00,0.0,0.0
17.3,0.03,0.07,8.0,-60.4
15.4,0.02,0.12,18.7,-51.1
16.6,0.02,0.26,27.9,-39.5
16.1,0.03,0.38,34.9,-25.2
14.5,0.03,0.41,38.6,-8.3
14.5,0.03,0.41,38.4,9.7
14.1,0.04,0.37,34.4,26.4
13.6,0.04,0.30,27.3,40.5
13.9,0.05,0.21,17.9,51.9
13.5,0.06,0.08,7.1,61.1
13.5,0.00,0.00,0.0,0.0
13.3,0.00,0.00,0.0,0.0
13.0,0.00,0.00,0.0,0.0
13.1,0.00,0.00,0.0,0.0
12.4,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.6,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
11.2,0.07,0.10,8.0,-60.6
10.9,0.05,0.22,18.8,-51.3
11.2,0.05,0.33,28.0,-39.7
11.5,0.20,0.67,35.0,-25.4
9.3,0.06,0.52,38.8,-8.4
9.6,0.08,0.62,38.7,9.6
8.6,0.04,0.39,34.6,26.4
9.5,0.04,0.32,27.5,40.6
9.6,0.06,0.21,18.1,52.0
8.7,0.05,0.07,7.3,61.2
9.2,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.9,0.05,0.08,8.1,-60.8
7.3,0.04,0.22,18.9,-51.5
7.2,0.05,0.31,28.1,-39.9
6.8,0.02,0.39,35.2,-25.6
7.0,0.02,0.42,39.0,-8.6
6.8,0.01,0.42,38.9,9.6
6.4,0.03,0.38,34.9,26.5
7.0,0.03,0.30,27.7,40.7
7.0,0.04,0.21,18.3,52.1
7.4,0.06,0.08,7.5,61.3
7.2,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.5,0.16,0.13,8.2,-61.1
6.2,0.04,0.21,19.0,-51.7
6.6,0.15,0.49,28.3,-40.1
6.6,1.87,0.68,35.3,-25.7
7.3,1.89,0.75,39.2,-8.7
6.8,1.88,0.75,39.1,9.5
7.0,1.85,0.68,35.1,26.5
6.9,1.35,0.61,27.9,40.7
6.5,0.10,0.27,18.5,52.2
6.9,0.09,0.10,7.7,61.5
6.5,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.8,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.3,0.07,0.10,8.3,-61.3
5.4,0.17,0.32,19.1,-51.9
5.8,0.10,0.44,28.4,-40.3
5.7,0.05,0.40,35.5,-25.9
6.1,0.04,0.44,39.4,-8.8
5.6,0.06,0.54,39.3,9.5
5.7,0.07,0.49,35.3,26.5
5.9,0.04,0.33,28.1,40.8
6.5,0.06,0.22,18.7,52.3
6.4,0.06,0.09,7.8,61.6
6.4,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.6,0.01,0.01,0.0,0.0
5.2,1.20,0.17,8.4,-61.5
5.8,2.21,0.29,19.2,-52.1
6.5,1.00,0.66,28.6,-40.6
6.8,2.76,0.43,35.7,-26.1
7.4,2.80,0.47,39.6,-8.9
8.1,2.80,0.47,39.6,9.5
8.1,2.75,0.43,35.5,26.6
8.5,2.61,0.36,28.3,40.9
8.3,2.18,0.29,18.9,52.4
7.5,0.76,0.16,8.0,61.8
7.4,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.9,0.13,0.12,8.4,-61.7
10.7,0.10,0.28,19.3,-52.4
10.4,0.07,0.42,28.7,-40.8
10.6,0.07,0.51,35.9,-26.3
10.8,0.07,0.56,39.9,-9.0
11.7,1.00,0.95,39.8,9.4
12.2,1.50,0.77,35.8,26.6
11.6,1.44,0.61,28.6,41.0
11.1,1.19,0.41,19.1,52.6
11.0,0.38,0.16,8.2,61.9
10.0,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.8,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
10.4,0.12,0.12,8.5,-62.0
11.2,0.27,0.37,19.4,-52.6
11.4,0.86,0.68,28.9,-41.0
11.6,0.24,0.73,36.1,-26.5
12.5,0.89,0.96,40.1,-9.2
12.3,0.42,0.92,40.1,9.4
12.5,0.43,0.82,36.0,26.7
12.3,0.07,0.40,28.8,41.2
12.3,0.22,0.36,19.3,52.7
11.6,0.15,0.13,8.4,62.1
11.1,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
9.9,0.01,0.01,0.0,0.0
10.7,0.22,0.15,8.7,-62.2
11.5,1.08,0.43,19.6,-52.8
12.5,2.28,0.45,29.1,-41.2
13.3,2.41,0.54,36.3,-26.7
13.9,2.45,0.59,40.3,-9.3
14.0,2.45,0.59,40.3,9.4
14.4,2.42,0.54,36.3,26.8
14.4,2.29,0.45,29.0,41.3
13.6,1.91,0.34,19.5,52.9
12.5,0.76,0.18,8.6,62.2
11.0,0.01,0.01,0.0,0.0
10.5,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.7,0.01,0.01,0.0,0.0
10.8,0.85,0.18,8.8,-62.4
12.6,1.91,0.34,19.7,-53.1
13.8,2.27,0.46,29.2,-41.4
14.4,2.40,0.55,36.5,-26.9
14.9,2.44,0.61,40.6,-9.4
15.2,2.44,0.61,40.6,9.4
15.0,2.40,0.55,36.5,26.8
15.1,2.27,0.46,29.2,41.4
13.9,0.46,0.42,19.7,53.0
13.0,0.40,0.17,8.8,62.4
12.3,0.01,0.01,0.0,0.0
11.2,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
8.9,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
12.0,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
12.0,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
10.7,0.01,0.01,0.0,0.0
12.1,0.89,0.18,8.9,-62.7
13.3,0.32,0.40,19.9,-53.3
13.1,0.11,0.48,29.4,-41.7
13.3,0.09,0.59,36.7,-27.0
14.0,2.03,0.74,40.8,-9.5
15.1,2.03,0.74,40.8,9.4
15.2,2.01,0.67,36.8,26.9
14.8,1.93,0.54,29.5,41.5
14.2,1.63,0.39,19.9,53.2
13.1,0.62,0.18,9.0,62.6
12.0,0.01,0.01,0.0,0.0
11.5,0.00,0.00,0.0,0.0
11.0,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
8.5,0.01,0.01,0.0,0.0
