áWbçÅèZ (569),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.7,1.34,0.14,7.6,-54.8
3.0,2.25,0.25,16.8,-44.3
4.9,2.67,0.30,24.4,-31.9
7.1,2.83,0.33,29.5,-17.5
8.6,2.89,0.34,31.5,-1.6
8.6,2.83,0.34,30.1,14.5
8.7,2.69,0.31,25.6,29.2
8.9,2.32,0.27,18.5,42.0
8.9,1.08,0.19,9.5,52.8
5.8,0.01,0.02,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
8.6,0.37,0.14,7.6,-54.9
9.7,0.72,0.37,16.9,-44.4
13.4,0.43,0.53,24.4,-32.0
14.5,0.06,0.40,29.5,-17.6
14.6,0.06,0.42,31.6,-1.7
14.4,0.28,0.63,30.3,14.4
15.6,0.24,0.50,25.7,29.2
15.2,0.08,0.25,18.6,42.0
14.5,0.06,0.11,9.6,52.8
12.6,0.01,0.01,0.0,0.0
13.5,0.00,0.00,0.0,0.0
12.1,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.4,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
11.3,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
11.5,0.00,0.00,0.0,0.0
10.1,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
8.1,0.02,0.05,7.6,-55.1
8.2,0.03,0.16,16.9,-44.6
7.7,0.03,0.28,24.5,-32.2
7.7,0.03,0.33,29.6,-17.7
7.6,0.05,0.34,31.7,-1.8
7.3,0.03,0.34,30.4,14.3
6.9,0.04,0.28,25.9,29.1
6.8,0.05,0.21,18.8,42.0
6.8,0.06,0.11,9.8,52.8
6.5,0.01,0.01,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.8,0.01,0.01,0.0,0.0
5.6,0.41,0.15,7.6,-55.2
4.2,0.92,0.37,16.9,-44.7
5.8,1.61,0.49,24.5,-32.3
6.5,2.44,0.43,29.7,-17.9
6.7,2.48,0.45,31.8,-2.0
7.8,2.48,0.43,30.5,14.2
8.1,2.36,0.38,26.0,29.1
8.5,2.01,0.32,18.9,41.9
8.0,0.95,0.21,9.9,52.9
6.1,0.01,0.02,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
4.2,0.07,0.09,7.6,-55.4
4.6,0.05,0.19,16.9,-44.9
4.0,0.05,0.27,24.6,-32.5
3.7,0.04,0.33,29.8,-18.0
3.3,0.04,0.35,31.9,-2.1
3.1,0.04,0.33,30.7,14.1
2.5,0.04,0.29,26.2,29.0
2.7,0.04,0.22,19.1,41.9
3.1,0.06,0.12,10.1,52.9
2.4,0.01,0.02,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.8,0.01,0.01,0.0,0.0
1.1,0.20,0.12,7.6,-55.5
1.9,1.73,0.31,17.0,-45.1
3.6,2.38,0.36,24.6,-32.7
4.9,2.52,0.41,29.9,-18.2
5.2,2.59,0.43,32.1,-2.2
6.1,2.53,0.42,30.8,14.0
6.7,1.38,0.57,26.3,29.0
6.9,1.13,0.42,19.2,41.9
6.8,1.43,0.19,10.2,52.9
5.1,0.04,0.03,0.0,0.0
3.9,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
7.0,0.01,0.01,0.0,0.0
8.0,0.46,0.15,7.6,-55.7
9.0,1.47,0.34,17.0,-45.2
9.5,1.81,0.47,24.7,-32.8
9.7,0.80,0.71,30.0,-18.3
9.5,0.24,0.64,32.2,-2.3
9.3,0.81,0.73,31.0,13.9
9.2,1.81,0.50,26.5,28.9
10.2,0.99,0.43,19.4,41.9
9.5,0.08,0.13,10.4,52.9
8.3,0.01,0.01,0.1,62.3
6.6,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
4.2,0.12,0.10,7.6,-55.9
4.6,0.15,0.28,17.1,-45.4
5.7,0.28,0.49,24.8,-33.0
7.0,0.37,0.65,30.1,-18.5
8.2,0.17,0.60,32.3,-2.4
8.5,0.80,0.74,31.1,13.9
8.8,1.40,0.57,26.7,28.9
8.8,0.41,0.41,19.6,41.9
8.8,0.17,0.17,10.6,52.9
7.8,0.04,0.03,0.3,62.3
5.1,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.4,0.01,0.01,0.0,0.0
2.6,1.19,0.15,7.7,-56.0
4.4,2.20,0.26,17.1,-45.6
6.8,2.64,0.31,24.9,-33.2
9.9,2.82,0.34,30.2,-18.7
11.3,2.83,0.37,32.5,-2.6
11.3,2.82,0.36,31.3,13.8
11.5,2.69,0.33,26.8,28.9
12.2,2.38,0.28,19.7,42.0
12.1,1.55,0.20,10.8,53.0
8.8,0.08,0.04,0.5,62.4
7.6,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
11.1,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
12.0,0.00,0.00,0.0,0.0
13.5,0.00,0.00,0.0,0.0
13.4,0.00,0.00,0.0,0.0
13.6,0.00,0.00,0.0,0.0
13.7,0.00,0.00,0.0,0.0
14.7,0.00,0.00,0.0,0.0
15.0,0.00,0.00,0.0,0.0
14.4,0.00,0.00,0.0,0.0
12.8,0.03,0.07,7.7,-56.2
10.9,0.03,0.17,17.2,-45.7
11.2,0.07,0.36,25.0,-33.3
11.4,0.63,0.71,30.4,-18.8
11.2,0.07,0.46,32.6,-2.7
10.0,0.03,0.38,31.5,13.7
8.2,0.05,0.32,27.0,28.9
7.4,0.05,0.24,19.9,42.0
6.6,0.07,0.14,10.9,53.0
5.6,0.01,0.02,0.6,62.5
4.9,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.6,0.07,0.09,7.8,-56.4
3.5,0.04,0.18,17.3,-45.9
1.8,0.03,0.26,25.1,-33.5
3.2,0.04,0.34,30.5,-19.0
2.3,0.04,0.36,32.8,-2.8
2.6,0.02,0.36,31.6,13.7
1.5,0.06,0.34,27.2,28.9
1.0,0.03,0.19,20.1,42.0
0.8,0.04,0.10,11.1,53.1
1.2,0.01,0.02,0.8,62.5
1.2,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.8,0.06,0.09,7.8,-56.6
2.6,0.06,0.20,17.4,-46.1
2.3,0.07,0.34,25.2,-33.7
2.2,0.32,0.65,30.6,-19.1
2.4,0.03,0.31,33.0,-2.9
2.0,0.03,0.29,31.8,13.6
1.6,0.03,0.30,27.4,28.9
1.9,0.04,0.21,20.3,42.0
2.2,0.06,0.14,11.3,53.1
1.7,0.01,0.02,1.0,62.6
1.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.0,0.05,0.08,7.9,-56.8
1.1,0.04,0.20,17.4,-46.3
1.2,0.04,0.27,25.3,-33.9
1.9,0.04,0.33,30.8,-19.3
2.5,0.02,0.31,33.1,-3.0
2.2,0.10,0.50,32.0,13.6
3.0,0.16,0.49,27.6,28.9
2.3,0.02,0.14,20.5,42.1
2.4,0.03,0.09,11.5,53.2
0.9,0.01,0.02,1.1,62.7
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.2,0.10,0.11,8.0,-57.0
1.2,0.03,0.16,17.5,-46.5
2.3,0.03,0.28,25.4,-34.0
1.0,0.02,0.29,30.9,-19.4
1.7,0.01,0.32,33.3,-3.1
1.6,0.01,0.31,32.2,13.5
1.5,0.02,0.26,27.8,28.9
1.4,0.03,0.22,20.7,42.1
2.3,0.06,0.14,11.7,53.3
2.7,0.04,0.03,1.3,62.8
2.8,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.3,0.01,0.01,0.0,0.0
3.0,0.17,0.13,8.0,-57.2
2.9,0.73,0.39,17.6,-46.7
3.5,1.06,0.58,25.6,-34.2
3.4,0.50,0.71,31.1,-19.6
1.1,0.39,0.74,33.5,-3.2
1.5,0.27,0.67,32.4,13.5
3.0,0.13,0.48,28.0,28.9
2.5,0.95,0.47,20.9,42.2
2.2,0.24,0.21,11.9,53.4
1.3,0.08,0.04,1.5,62.9
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.8,0.01,0.01,0.0,0.0
3.4,0.26,0.14,8.1,-57.4
4.8,0.18,0.31,17.7,-46.9
5.0,0.46,0.57,25.7,-34.4
5.5,0.04,0.39,31.3,-19.7
4.0,0.05,0.40,33.7,-3.3
4.6,0.06,0.39,32.6,13.4
3.1,0.04,0.32,28.2,28.9
1.7,0.03,0.22,21.1,42.2
1.5,0.05,0.13,12.1,53.4
1.5,0.04,0.03,1.7,63.0
1.4,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.1,0.09,0.11,8.2,-57.6
-1.0,0.03,0.19,17.9,-47.1
2.1,0.03,0.21,25.8,-34.6
-0.4,0.07,0.46,31.4,-19.9
-0.7,0.02,0.31,33.9,-3.4
-0.9,0.01,0.30,32.8,13.4
-0.6,0.03,0.26,28.4,28.9
0.0,0.03,0.20,21.3,42.3
0.2,0.04,0.12,12.3,53.5
0.0,0.04,0.03,1.9,63.1
-0.8,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.2,0.01,0.01,0.0,0.0
0.2,0.08,0.10,8.3,-57.8
0.4,0.22,0.33,18.0,-47.3
0.5,0.20,0.48,26.0,-34.8
0.8,0.26,0.64,31.6,-20.0
0.8,0.17,0.63,34.1,-3.5
1.7,1.40,0.73,33.1,13.3
3.5,1.68,0.57,28.7,28.9
3.7,1.27,0.46,21.5,42.4
3.8,0.35,0.24,12.5,53.6
3.5,0.08,0.04,2.1,63.2
3.0,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.1,0.01,0.01,0.0,0.0
0.5,0.88,0.17,8.4,-58.0
3.3,1.81,0.33,18.1,-47.5
5.1,2.41,0.38,26.1,-35.0
6.0,2.57,0.42,31.8,-20.2
6.1,2.63,0.45,34.3,-3.6
7.2,2.61,0.44,33.3,13.3
7.6,2.51,0.40,28.9,29.0
8.1,2.28,0.32,21.7,42.4
7.0,0.29,0.24,12.7,53.7
7.7,0.23,0.05,2.3,63.4
5.3,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.0,0.01,0.01,0.0,0.0
3.9,0.23,0.15,8.5,-58.2
4.9,1.14,0.39,18.2,-47.7
6.3,1.96,0.47,26.3,-35.1
7.6,2.09,0.55,32.0,-20.3
9.2,2.09,0.60,34.6,-3.7
10.2,2.10,0.58,33.5,13.3
10.9,1.68,0.58,29.1,29.0
8.9,0.13,0.35,22.0,42.5
6.7,0.19,0.22,12.9,53.9
5.1,0.15,0.04,2.5,63.5
4.5,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.0,0.01,0.01,0.0,0.0
8.3,0.07,0.10,8.6,-58.4
6.3,0.05,0.22,18.4,-47.9
5.0,0.04,0.30,26.5,-35.3
5.8,0.04,0.36,32.2,-20.5
5.7,0.02,0.40,34.8,-3.8
6.1,0.02,0.39,33.8,13.3
7.0,0.06,0.39,29.3,29.1
7.2,0.07,0.29,22.2,42.6
6.7,0.08,0.17,13.1,54.0
6.8,0.08,0.04,2.7,63.6
6.6,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.4,0.01,0.01,0.0,0.0
1.3,0.36,0.16,8.7,-58.6
2.3,1.57,0.36,18.5,-48.1
3.9,2.44,0.38,26.7,-35.5
6.2,2.57,0.43,32.4,-20.6
7.0,2.56,0.48,35.0,-3.9
7.5,2.58,0.46,34.0,13.3
8.0,2.49,0.41,29.6,29.1
8.1,2.25,0.34,22.4,42.7
8.1,1.04,0.28,13.3,54.1
4.9,0.23,0.05,2.8,63.8
3.4,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
4.0,0.01,0.01,0.0,0.0
3.2,0.06,0.10,8.8,-58.8
4.1,0.05,0.21,18.7,-48.3
6.0,0.04,0.30,26.8,-35.7
5.5,0.07,0.43,32.6,-20.8
5.4,0.01,0.39,35.3,-4.0
5.7,0.05,0.36,34.3,13.3
5.4,0.04,0.33,29.8,29.2
5.4,0.05,0.25,22.6,42.8
5.8,0.05,0.16,13.5,54.2
5.9,0.09,0.04,3.0,63.9
5.9,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.2,0.01,0.01,0.0,0.0
2.5,0.10,0.12,9.0,-59.1
3.0,0.08,0.25,18.8,-48.5
4.4,0.11,0.43,27.0,-35.9
5.8,0.70,0.78,32.8,-20.9
7.1,0.22,0.70,35.5,-4.1
7.1,0.74,0.82,34.5,13.3
7.3,0.32,0.64,30.1,29.2
7.4,0.26,0.45,22.9,42.9
7.1,0.37,0.27,13.7,54.4
6.3,0.13,0.04,3.2,64.1
4.5,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.3,0.01,0.01,0.0,0.0
3.2,0.08,0.12,9.1,-59.3
3.7,0.05,0.21,19.0,-48.7
3.4,0.01,0.26,27.2,-36.1
2.9,0.05,0.38,33.1,-21.1
3.8,0.01,0.33,35.7,-4.1
4.1,0.00,0.25,34.8,13.3
3.9,0.01,0.30,30.3,29.3
3.0,0.00,0.17,23.1,43.0
2.3,0.03,0.12,13.9,54.5
4.5,0.10,0.04,3.4,64.2
4.8,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.1,0.01,0.01,0.0,0.0
1.6,0.02,0.07,9.3,-59.5
2.5,0.02,0.15,19.1,-48.9
0.9,0.02,0.25,27.4,-36.3
0.6,0.03,0.29,33.3,-21.2
0.8,0.03,0.31,36.0,-4.2
1.0,0.03,0.32,35.0,13.3
0.4,0.02,0.28,30.6,29.4
0.9,0.03,0.22,23.4,43.2
1.0,0.03,0.13,14.2,54.7
0.1,0.05,0.04,3.6,64.4
0.0,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
