áXâÆãvìá (819)-A2,,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
15.6,0,0,0,0
15.6,0,0,0,0
15.8,0,0,0,0
16.5,0,0,0,0
16.6,0,0,0,0
16.6,0,0,0,0
16.9,0,0,0,0
15.8,0,0,0,0
15.3,0,0,0,0
16,0,0,0,0
16.4,0,0,0,0
16.5,0,0,0,0
17.3,0.06,0.08,7.7,-58
16.7,0.04,0.19,18.1,-48.7
16.5,0.03,0.22,26.9,-37.1
16.3,0.03,0.2,33.4,-22.9
16.8,0,0.24,36.7,-6.5
16.7,0,0.23,36.2,10.7
17.1,0.02,0.2,32.1,26.7
16.2,0.01,0.2,24.9,40.2
16.7,0.05,0.16,15.6,51.1
17.2,0.05,0.05,4.9,60.1
17.7,0,0,0,0
16.2,0,0,0,0
17.9,0,0,0,0
16.3,0,0,0,0
16.7,0,0,0,0
17.1,0,0,0,0
17.3,0,0,0,0
16.3,0,0,0,0
17.2,0,0,0,0
17.3,0,0,0,0
16.8,0,0,0,0
16.4,0,0,0,0
16.4,0,0,0,0
15.7,0,0,0,0
15.1,0.06,0.08,7.7,-58.2
15.2,0.04,0.19,18.1,-48.8
16.1,0.03,0.27,26.9,-37.3
17,0.04,0.32,33.5,-23.1
16.7,0.05,0.35,36.8,-6.7
15.4,0.01,0.36,36.4,10.6
15.9,0.02,0.32,32.2,26.6
16.3,0.03,0.26,25.1,40.2
16.4,0.05,0.16,15.8,51.2
15.9,0.06,0.05,5.1,60.1
15.4,0,0,0,0
15.3,0,0,0,0
15.4,0,0,0,0
15.3,0,0,0,0
16.6,0,0,0,0
14.6,0,0,0,0
15.7,0,0,0,0
15.2,0,0,0,0
14.9,0,0,0,0
15.1,0,0,0,0
15.2,0,0,0,0
15.4,0,0,0,0
15.1,0,0,0,0
14.8,0,0,0,0
16,0.06,0.08,7.7,-58.4
17.4,0.05,0.19,18.1,-49
18,0.03,0.29,27,-37.4
18.4,0.17,0.58,33.5,-23.3
18.8,0.09,0.5,36.9,-6.8
18.6,0.04,0.3,36.5,10.5
17.1,0.03,0.21,32.4,26.6
16.7,0.02,0.21,25.2,40.2
16.8,0.05,0.17,15.9,51.2
16.3,0.05,0.05,5.2,60.2
16.1,0,0,0,0
15.8,0,0,0,0
15.8,0,0,0,0
15.1,0,0,0,0
15.2,0,0,0,0
15.2,0,0,0,0
14,0,0,0,0
13.9,0,0,0,0
14.1,0,0,0,0
13.8,0,0,0,0
13.3,0,0,0,0
12.6,0,0,0,0
12.3,0,0,0,0
12.4,0,0,0,0
12.6,0.01,0.05,7.7,-58.5
13.6,0.02,0.15,18.1,-49.2
14,0.02,0.22,27,-37.6
13.3,0.03,0.27,33.6,-23.4
12.8,0,0.31,37,-6.9
11.8,0,0.23,36.6,10.4
11,0.02,0.21,32.5,26.5
10.2,0.03,0.21,25.4,40.2
9.7,0.03,0.14,16.1,51.2
10.4,0.01,0.04,5.4,60.2
9.3,0,0,0,0
9,0,0,0,0
10.1,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
9.2,0,0,0,0
9.5,0,0,0,0
9.7,0,0,0,0
10.2,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.5,0,0,0,0
8.3,0,0,0,0
8.3,0,0,0,0
8.3,0.13,0.1,7.7,-58.7
8.5,0.55,0.36,18.1,-49.3
9.8,1.4,0.5,27.1,-37.8
9.8,1.49,0.63,33.7,-23.6
9.6,1.5,0.69,37.2,-7.1
10.3,1.5,0.68,36.8,10.3
9.4,0.11,0.5,32.7,26.5
9,0.09,0.34,25.5,40.2
8.8,0.1,0.22,16.3,51.2
8.7,0.11,0.07,5.6,60.3
8.7,0,0,0,0
8.9,0,0,0,0
9.5,0,0,0,0
9.5,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.1,0,0,0,0
8.4,0,0,0,0
8.5,0,0,0,0
8.3,0,0,0,0
8.1,0,0,0,0
8.5,0,0,0,0
8.5,0,0,0,0
8.3,0.15,0.11,7.7,-58.9
8.6,0.1,0.25,18.2,-49.5
9,0.27,0.5,27.1,-38
9.9,1.27,0.67,33.8,-23.8
9.9,1.29,0.74,37.3,-7.2
7.7,1.3,0.73,37,10.2
8.5,1.54,0.59,32.9,26.5
9.6,0.77,0.54,25.7,40.2
9,0.17,0.26,16.4,51.3
8.6,0.14,0.07,5.7,60.3
8.4,0,0,0,0
8.2,0,0,0,0
8.3,0,0,0,0
8.5,0,0,0,0
8.1,0,0,0,0
8.1,0,0,0,0
8,0,0,0,0
7.7,0,0,0,0
7.9,0,0,0,0
7.6,0,0,0,0
7.6,0,0,0,0
7.7,0,0,0,0
7.1,0,0,0,0
7.7,0,0,0,0
7.4,0.32,0.13,7.7,-59
8.7,1.06,0.35,18.2,-49.7
9.6,0.98,0.56,27.2,-38.2
9.7,1.57,0.61,33.9,-24
10.8,1.58,0.68,37.4,-7.4
10.6,1.31,0.73,37.1,10.2
10.1,0.08,0.44,33,26.4
10.1,0.12,0.4,25.9,40.2
10,0.11,0.23,16.6,51.3
9.4,0.14,0.07,5.9,60.4
9.1,0,0,0,0
9.2,0,0,0,0
9.3,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.7,0,0,0,0
9.9,0,0,0,0
8.4,0,0,0,0
8.2,0,0,0,0
8.4,0,0,0,0
8.6,0,0,0,0
8.4,0,0,0,0
8.9,0,0,0,0
7.9,0,0,0,0
8.3,0.01,0.05,7.7,-59.2
7.9,0.01,0.12,18.3,-49.9
8.2,0.01,0.17,27.3,-38.3
8.4,0.02,0.22,34,-24.1
8.6,0.04,0.29,37.6,-7.5
8.4,0.03,0.36,37.3,10.1
8.3,0.02,0.33,33.2,26.4
8.6,0.05,0.26,26.1,40.2
8.4,0.05,0.17,16.8,51.4
8.4,0.07,0.06,6.1,60.5
9,0,0,0,0
9.7,0,0,0,0
9.3,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
9,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.6,0,0,0,0
9.7,0,0,0,0
10.5,0,0,0,0
9.9,0,0,0,0
9.2,0.06,0.08,7.7,-59.4
9.4,0.07,0.22,18.3,-50.1
10.3,0.03,0.28,27.4,-38.5
8.6,0.02,0.34,34.2,-24.3
9.5,0.02,0.38,37.7,-7.6
10,0.02,0.37,37.5,10
10.2,0.02,0.34,33.4,26.4
10.8,0.04,0.26,26.3,40.2
8.7,0.05,0.18,17,51.4
10.6,0.05,0.05,6.2,60.6
8.6,0,0,0,0
10.3,0,0,0,0
9.2,0,0,0,0
9.7,0,0,0,0
10,0,0,0,0
9.7,0,0,0,0
10,0,0,0,0
10.9,0,0,0,0
11,0,0,0,0
10.9,0,0,0,0
10.4,0,0,0,0
10.4,0,0,0,0
9.6,0,0,0,0
9.7,0,0,0,0
8.7,0.2,0.12,7.8,-59.6
9.3,0.13,0.27,18.4,-50.3
10.1,1.05,0.56,27.5,-38.7
10.3,1.9,0.53,34.3,-24.5
10.4,1.94,0.59,37.9,-7.8
10.7,1.93,0.59,37.6,9.9
11.2,1.87,0.53,33.6,26.4
11.4,1.77,0.42,26.5,40.3
11,0.94,0.33,17.1,51.5
10,0.23,0.1,6.4,60.6
9,0,0,0,0
9,0,0,0,0
8.5,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
8.8,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
9.1,0,0,0,0
9.2,0,0,0,0
9.5,0,0,0,0
8.7,0,0,0,0
9.4,0.14,0.11,7.8,-59.8
10.5,0.58,0.37,18.4,-50.5
11.4,1.58,0.49,27.6,-38.9
12.1,1.67,0.59,34.4,-24.7
12.1,1.4,0.74,38.1,-7.9
12.1,0.29,0.74,37.8,9.9
12.2,0.86,0.72,33.8,26.4
12.9,0.85,0.56,26.6,40.3
12.3,0.66,0.34,17.3,51.6
12.1,0.15,0.09,6.6,60.7
11.2,0,0,0,0
11.4,0,0,0,0
11.5,0,0,0,0
11,0,0,0,0
11.7,0,0,0,0
11.8,0,0,0,0
10.6,0,0,0,0
10.3,0,0,0,0
8.8,0,0,0,0
7.9,0,0,0,0
7,0,0,0,0
9,0,0,0,0
11.2,0,0,0,0
11.4,0,0,0,0
11.2,0.1,0.1,7.9,-60
12.3,0.23,0.32,18.5,-50.7
12.9,0.08,0.39,27.7,-39.1
13.1,0.25,0.65,34.6,-24.8
14,0.3,0.76,38.2,-8
13.2,0.23,0.7,38,9.8
13.3,0.12,0.52,34,26.4
13.7,0.05,0.32,26.8,40.4
13.6,0.14,0.26,17.5,51.7
12.9,0.09,0.08,6.7,60.8
12.7,0,0,0,0
11.4,0,0,0,0
11.1,0,0,0,0
10.6,0,0,0,0
10.3,0,0,0,0
11.6,0,0,0,0
11.1,0,0,0,0
11.6,0,0,0,0
9.1,0,0,0,0
9,0,0,0,0
10.5,0,0,0,0
11.4,0,0,0,0
10.2,0,0,0,0
11.3,0,0,0,0
13.3,0.07,0.09,7.9,-60.2
15.1,0.06,0.23,18.6,-50.9
15.8,0.07,0.34,27.8,-39.3
16.4,0.06,0.44,34.7,-25
15.7,0.04,0.32,38.4,-8.2
15.5,0,0.33,38.2,9.7
16.5,0.18,0.59,34.2,26.4
16.9,0.22,0.48,27,40.4
17,0.05,0.19,17.7,51.8
17.1,0.07,0.07,6.9,61
16.3,0,0,0,0
16,0,0,0,0
15.6,0,0,0,0
14.8,0,0,0,0
14.7,0,0,0,0
14.7,0,0,0,0
15,0,0,0,0
16.2,0,0,0,0
16.9,0,0,0,0
16.6,0,0,0,0
16.2,0,0,0,0
17.5,0,0,0,0
17.7,0,0,0,0
17.9,0,0,0,0
17.3,0.03,0.06,8,-60.4
15.4,0.02,0.11,18.7,-51.1
16.6,0.02,0.23,27.9,-39.5
16.1,0.03,0.34,34.9,-25.2
14.5,0.03,0.37,38.6,-8.3
14.5,0.03,0.37,38.4,9.7
14.1,0.04,0.33,34.4,26.4
13.6,0.04,0.27,27.3,40.5
13.9,0.05,0.19,17.9,51.9
13.5,0.05,0.07,7.1,61.1
13.5,0,0,0,0
13.3,0,0,0,0
13,0,0,0,0
13.1,0,0,0,0
12.4,0,0,0,0
11.6,0,0,0,0
11.4,0,0,0,0
11.6,0,0,0,0
11.4,0,0,0,0
11.2,0,0,0,0
10.9,0,0,0,0
11,0,0,0,0
10.4,0,0,0,0
10.1,0,0,0,0
11.2,0.06,0.09,8,-60.6
10.9,0.05,0.2,18.8,-51.3
11.2,0.05,0.3,28,-39.7
11.5,0.18,0.6,35,-25.4
9.3,0.05,0.47,38.8,-8.4
9.6,0.07,0.56,38.7,9.6
8.6,0.04,0.35,34.6,26.4
9.5,0.04,0.29,27.5,40.6
9.6,0.05,0.19,18.1,52
8.7,0.05,0.06,7.3,61.2
9.2,0,0,0,0
9.5,0,0,0,0
9.5,0,0,0,0
8.5,0,0,0,0
8.5,0,0,0,0
7.5,0,0,0,0
8.5,0,0,0,0
8.6,0,0,0,0
8.4,0,0,0,0
8.5,0,0,0,0
7.3,0,0,0,0
8.4,0,0,0,0
8.7,0,0,0,0
7,0,0,0,0
6.9,0.05,0.07,8.1,-60.8
7.3,0.04,0.2,18.9,-51.5
7.2,0.05,0.28,28.1,-39.9
6.8,0.02,0.35,35.2,-25.6
7,0.02,0.38,39,-8.6
6.8,0.01,0.38,38.9,9.6
6.4,0.03,0.34,34.9,26.5
7,0.03,0.27,27.7,40.7
7,0.04,0.19,18.3,52.1
7.4,0.05,0.07,7.5,61.3
7.2,0,0,0,0
7.4,0,0,0,0
7,0,0,0,0
6.8,0,0,0,0
6.8,0,0,0,0
6.7,0,0,0,0
6.5,0,0,0,0
6.5,0,0,0,0
5.4,0,0,0,0
5.1,0,0,0,0
5.3,0,0,0,0
5.4,0,0,0,0
6,0,0,0,0
5.4,0,0,0,0
5.5,0.14,0.12,8.2,-61.1
6.2,0.04,0.19,19,-51.7
6.6,0.14,0.44,28.3,-40.1
6.6,1.68,0.61,35.3,-25.7
7.3,1.7,0.68,39.2,-8.7
6.8,1.69,0.68,39.1,9.5
7,1.67,0.61,35.1,26.5
6.9,1.22,0.55,27.9,40.7
6.5,0.09,0.24,18.5,52.2
6.9,0.08,0.09,7.7,61.5
6.5,0,0,0,0
6.4,0,0,0,0
6.5,0,0,0,0
5.8,0,0,0,0
4.8,0,0,0,0
4.4,0,0,0,0
4.6,0,0,0,0
4.3,0,0,0,0
5.9,0,0,0,0
6,0,0,0,0
6.1,0,0,0,0
6.8,0,0,0,0
6.4,0,0,0,0
6.2,0,0,0,0
6.3,0.06,0.09,8.3,-61.3
5.4,0.15,0.29,19.1,-51.9
5.8,0.09,0.4,28.4,-40.3
5.7,0.05,0.36,35.5,-25.9
6.1,0.04,0.4,39.4,-8.8
5.6,0.05,0.49,39.3,9.5
5.7,0.06,0.44,35.3,26.5
5.9,0.04,0.3,28.1,40.8
6.5,0.05,0.2,18.7,52.3
6.4,0.05,0.08,7.8,61.6
6.4,0,0,0,0
6.2,0,0,0,0
6.1,0,0,0,0
5.9,0,0,0,0
5.5,0,0,0,0
5.2,0,0,0,0
5,0,0,0,0
4.7,0,0,0,0
4.7,0,0,0,0
4.4,0,0,0,0
4.4,0,0,0,0
4.5,0,0,0,0
4.2,0,0,0,0
4.6,0.01,0.01,0,0
5.2,1.08,0.15,8.4,-61.5
5.8,1.99,0.26,19.2,-52.1
6.5,0.9,0.59,28.6,-40.6
6.8,2.48,0.39,35.7,-26.1
7.4,2.52,0.42,39.6,-8.9
8.1,2.52,0.42,39.6,9.5
8.1,2.48,0.39,35.5,26.6
8.5,2.35,0.32,28.3,40.9
8.3,1.96,0.26,18.9,52.4
7.5,0.68,0.14,8,61.8
7.4,0,0,0,0
7.7,0,0,0,0
8.5,0,0,0,0
8,0,0,0,0
8.8,0,0,0,0
8.6,0,0,0,0
8.8,0,0,0,0
9.3,0,0,0,0
9.7,0,0,0,0
10.1,0,0,0,0
10.8,0,0,0,0
10.7,0,0,0,0
10.8,0,0,0,0
10.9,0,0,0,0
10.9,0.12,0.11,8.4,-61.7
10.7,0.09,0.25,19.3,-52.4
10.4,0.06,0.38,28.7,-40.8
10.6,0.06,0.46,35.9,-26.3
10.8,0.06,0.5,39.9,-9
11.7,0.9,0.86,39.8,9.4
12.2,1.35,0.69,35.8,26.6
11.6,1.3,0.55,28.6,41
11.1,1.07,0.37,19.1,52.6
11,0.34,0.14,8.2,61.9
10,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9.4,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9.1,0,0,0,0
9.5,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
9.4,0,0,0,0
9.5,0,0,0,0
9.8,0,0,0,0
9.8,0,0,0,0
10.4,0.11,0.11,8.5,-62
11.2,0.24,0.33,19.4,-52.6
11.4,0.77,0.61,28.9,-41
11.6,0.22,0.66,36.1,-26.5
12.5,0.8,0.86,40.1,-9.2
12.3,0.38,0.83,40.1,9.4
12.5,0.39,0.74,36,26.7
12.3,0.06,0.36,28.8,41.2
12.3,0.2,0.32,19.3,52.7
11.6,0.14,0.12,8.4,62.1
11.1,0,0,0,0
11.2,0,0,0,0
11.4,0,0,0,0
11.7,0,0,0,0
11.3,0,0,0,0
11,0,0,0,0
10.9,0,0,0,0
10.7,0,0,0,0
10.3,0,0,0,0
10.4,0,0,0,0
10.4,0,0,0,0
10.2,0,0,0,0
9.9,0,0,0,0
9.9,0.01,0.01,0,0
10.7,0.2,0.14,8.7,-62.2
11.5,0.97,0.39,19.6,-52.8
12.5,2.05,0.41,29.1,-41.2
13.3,2.17,0.49,36.3,-26.7
13.9,2.21,0.53,40.3,-9.3
14,2.21,0.53,40.3,9.4
14.4,2.18,0.49,36.3,26.8
14.4,2.06,0.41,29,41.3
13.6,1.72,0.31,19.5,52.9
12.5,0.68,0.16,8.6,62.2
11,0.01,0.01,0,0
10.5,0,0,0,0
10,0,0,0,0
10.2,0,0,0,0
10,0,0,0,0
10.3,0,0,0,0
10.2,0,0,0,0
9.9,0,0,0,0
9.7,0,0,0,0
10.1,0,0,0,0
9.5,0,0,0,0
9.3,0,0,0,0
9.5,0,0,0,0
9.7,0.01,0.01,0,0
10.8,0.77,0.16,8.8,-62.4
12.6,1.72,0.31,19.7,-53.1
13.8,2.04,0.41,29.2,-41.4
14.4,2.16,0.5,36.5,-26.9
14.9,2.2,0.55,40.6,-9.4
15.2,2.2,0.55,40.6,9.4
15,2.16,0.5,36.5,26.8
15.1,2.04,0.41,29.2,41.4
13.9,0.41,0.38,19.7,53
13,0.36,0.15,8.8,62.4
12.3,0.01,0.01,0,0
11.2,0,0,0,0
10.8,0,0,0,0
8.9,0,0,0,0
11.3,0,0,0,0
11.7,0,0,0,0
12,0,0,0,0
11.4,0,0,0,0
12,0,0,0,0
11.3,0,0,0,0
11.3,0,0,0,0
10.2,0,0,0,0
10.3,0,0,0,0
10.7,0.01,0.01,0,0
12.1,0.8,0.16,8.9,-62.7
13.3,0.29,0.36,19.9,-53.3
13.1,0.1,0.43,29.4,-41.7
13.3,0.08,0.53,36.7,-27
14,1.83,0.67,40.8,-9.5
15.1,1.83,0.67,40.8,9.4
15.2,1.81,0.6,36.8,26.9
14.8,1.74,0.49,29.5,41.5
14.2,1.47,0.35,19.9,53.2
13.1,0.56,0.16,9,62.6
12,0.01,0.01,0,0
11.5,0,0,0,0
11,0,0,0,0
10.7,0,0,0,0
10.9,0,0,0,0
10.7,0,0,0,0
10.8,0,0,0,0
10.9,0,0,0,0
8.7,0,0,0,0
10.9,0,0,0,0
9.9,0,0,0,0
8.5,0,0,0,0
6.5,0,0,0,0
8.5,0.01,0.01,0,0
12.9,0.23,0.14,9,-62.9
12.1,0.09,0.26,20,-53.5
14.3,0.06,0.39,29.6,-41.9
15,0.06,0.48,37,-27.2
15.2,0.31,0.81,41.1,-9.6
15.5,0.41,0.86,41.1,9.3
16,0.53,0.79,37,27
16.9,1.29,0.58,29.7,41.7
16.9,1.09,0.39,20.2,53.4
15.2,0.4,0.16,9.2,62.8
12.6,0.01,0.01,0,0
10.9,0,0,0,0
11.1,0,0,0,0
9.9,0,0,0,0
16.5,0,0,0,0
16.3,0,0,0,0
17.1,0,0,0,0
17,0,0,0,0
16.8,0,0,0,0
18.1,0,0,0,0
18.3,0,0,0,0
18.1,0,0,0,0
17.7,0,0,0,0
18.5,0.01,0.01,0,0
16.6,0.13,0.13,9.1,-63.2
16.8,0.09,0.26,20.2,-53.8
18.3,0.18,0.51,29.8,-42.1
19.3,1.31,0.73,37.2,-27.4
20.2,1.33,0.81,41.3,-9.7
19.5,1.32,0.82,41.4,9.3
19.6,1.31,0.74,37.3,27.1
17.9,0.59,0.63,30,41.8
16.9,0.1,0.27,20.4,53.6
15.5,0.12,0.13,9.4,63
14.7,0.01,0.01,0,0
14.4,0,0,0,0
14.1,0,0,0,0
13.8,0,0,0,0
13.7,0,0,0,0
12.7,0,0,0,0
12,0,0,0,0
11.2,0,0,0,0
10.2,0,0,0,0
9.7,0,0,0,0
9.3,0,0,0,0
9.4,0,0,0,0
11,0,0,0,0
12.3,0.01,0.01,0,0
12.4,0.11,0.12,9.3,-63.4
12.8,0.74,0.41,20.3,-54
12.9,0.58,0.63,30,-42.3
13.2,0.04,0.41,37.4,-27.6
13.1,0.05,0.45,41.6,-9.8
13.4,0.04,0.45,41.7,9.4
13.6,0.05,0.41,37.6,27.2
13.4,0.05,0.33,30.2,42
13.5,0.05,0.23,20.6,53.7
13.3,0.07,0.12,9.5,63.2
12.8,0.01,0.01,0,0
11.4,0,0,0,0
13.2,0,0,0,0
13.9,0,0,0,0
14.1,0,0,0,0
13.9,0,0,0,0
14.6,0,0,0,0
15.5,0,0,0,0
15.9,0,0,0,0
16.2,0,0,0,0
16.4,0,0,0,0
17.4,0,0,0,0
17.7,0,0,0,0
17,0,0,0,0
16,0.02,0.07,9.4,-63.7
14.8,0.02,0.16,20.5,-54.3
15.3,0.03,0.24,30.2,-42.6
15,0.05,0.44,37.7,-27.8
15.2,0.52,0.89,41.9,-9.9
15.8,1.76,0.7,41.9,9.4
14.5,0.16,0.64,37.8,27.3
13.6,0.01,0.24,30.4,42.2
13.4,0.02,0.16,20.8,53.9
12.7,0.05,0.09,9.7,63.4
13,0.01,0.01,0,0
12.6,0,0,0,0
12.5,0,0,0,0
12.4,0,0,0,0
12.3,0,0,0,0
12.2,0,0,0,0
11.9,0,0,0,0
11.7,0,0,0,0
11.5,0,0,0,0
11.4,0,0,0,0
11.1,0,0,0,0
11.1,0,0,0,0
11,0,0,0,0
11,0.01,0.01,0,0
10.7,0.08,0.12,9.5,-63.9
11,0.2,0.34,20.7,-54.5
11.4,0.07,0.41,30.4,-42.8
11.3,0.14,0.6,37.9,-28
11.9,0.08,0.57,42.2,-10
11.5,0.31,0.84,42.2,9.4
11,0.08,0.5,38.1,27.4
10.6,0.14,0.49,30.7,42.3
10.7,0.14,0.32,21,54.1
10.5,0.07,0.12,9.9,63.6
10.3,0.01,0.01,0,0
10.3,0,0,0,0
10.3,0,0,0,0
9.9,0,0,0,0
9.9,0,0,0,0
10,0,0,0,0
9.9,0,0,0,0
10.1,0,0,0,0
10.3,0,0,0,0
10.2,0,0,0,0
9.4,0,0,0,0
10.5,0,0,0,0
10.3,0,0,0,0
10.7,0.01,0.01,0,0
10.9,0.09,0.12,9.7,-64.2
11,0.08,0.28,20.8,-54.8
11.4,0.49,0.63,30.6,-43
11.4,0.22,0.7,38.2,-28.2
11.3,0.14,0.7,42.4,-10.1
11.8,0.33,0.86,42.5,9.4
11.9,0.07,0.55,38.4,27.5
12,0.14,0.5,30.9,42.5
11.9,0.22,0.36,21.2,54.4
11.4,0.09,0.13,10.1,63.8
10.7,0.01,0.01,0,0
10.2,0,0,0,0
10.2,0,0,0,0
10.2,0,0,0,0
9.3,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9,0,0,0,0
9,0,0,0,0
8.9,0,0,0,0
9.2,0,0,0,0
8.9,0,0,0,0
9.4,0,0,0,0
9.6,0.01,0.01,0,0
10.3,0.08,0.12,9.8,-64.4
11.7,0.4,0.41,21,-55
13.1,0.12,0.48,30.8,-43.3
12.9,0.05,0.51,38.4,-28.4
12.8,0.08,0.56,42.7,-10.2
13.1,0.07,0.56,42.8,9.4
13.1,0.07,0.5,38.7,27.7
12.7,0.06,0.41,31.2,42.7
12.6,0.06,0.26,21.5,54.6
12.6,0.07,0.13,10.3,64.1
12.1,0.01,0.01,0,0
11.9,0,0,0,0
11.6,0,0,0,0
12.4,0,0,0,0
12.3,0,0,0,0
12,0,0,0,0
11.8,0,0,0,0
12,0,0,0,0
12.7,0,0,0,0
12,0,0,0,0
13.9,0,0,0,0
15,0,0,0,0
15,0,0,0,0
14.3,0.01,0.01,0,0
14.1,0.06,0.11,10,-64.7
14,0.05,0.25,21.2,-55.3
13.8,0.06,0.4,31,-43.5
13.6,0.07,0.49,38.7,-28.6
13.5,0.08,0.54,43,-10.3
13.7,0.07,0.54,43.1,9.5
13.7,0.07,0.5,39,27.8
13.9,0.06,0.4,31.4,42.9
13.8,0.05,0.26,21.7,54.8
13.6,0.07,0.12,10.5,64.3
13,0.01,0.01,0,0
12.6,0,0,0,0
12.7,0,0,0,0
12.7,0,0,0,0
11.2,0,0,0,0
10.2,0,0,0,0
10.3,0,0,0,0
10.5,0,0,0,0
10.5,0,0,0,0
10.3,0,0,0,0
10.6,0,0,0,0
10.6,0,0,0,0
11,0,0,0,0
11.2,0.01,0.01,0,0
11.9,0.1,0.13,10.2,-65
12.6,0.06,0.25,21.4,-55.5
13.2,0.07,0.39,31.3,-43.7
14.3,0.07,0.5,39,-28.7
14.8,0.08,0.55,43.3,-10.4
14.2,0.07,0.55,43.4,9.5
13.7,0.06,0.5,39.2,27.9
13.8,0.06,0.4,31.7,43.1
13.1,0.06,0.27,21.9,55
13.3,0.06,0.12,10.7,64.5
13.2,0.01,0.01,0,0
12.9,0,0,0,0
12.7,0,0,0,0
12.8,0,0,0,0
12.8,0,0,0,0
12.1,0,0,0,0
11.7,0,0,0,0
11.7,0,0,0,0
12.3,0,0,0,0
12.1,0,0,0,0
11.9,0,0,0,0
12.6,0,0,0,0
12.8,0,0,0,0
13.2,0.01,0.02,0,0
13.3,0.21,0.16,10.3,-65.2
13.3,0.19,0.35,21.6,-55.8
13.5,0.17,0.54,31.5,-44
